,file_name,begin_time,phase_time,phase_score,phase_type,station_id
138,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:25:17.940000Z,0.7116238,S,GAZ 
139,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:25:46.300000Z,0.3231896,S,GAZ 
140,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:26:35.060000Z,0.4603895,P,GAZ 
141,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:26:39.110000Z,0.34050435,S,GAZ 
142,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:26:49.140000Z,0.2654589,S,GAZ 
143,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:27:27.870000Z,0.27930677,S,GAZ 
144,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:27:51.380000Z,0.8691517,P,GAZ 
145,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:27:54.750000Z,0.4758127,S,GAZ 
146,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:29:23.350000Z,0.6472056,S,GAZ 
147,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:29:39.180000Z,0.3869752,P,GAZ 
148,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:30:53.270000Z,0.3016759,P,GAZ 
149,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:31:07.480000Z,0.4112041,S,GAZ 
150,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:31:40.820000Z,0.36179242,S,GAZ 
151,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:32:07.430000Z,0.43579274,S,GAZ 
152,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:32:11.270000Z,0.46473512,S,GAZ 
153,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:33:23.530000Z,0.778996,S,GAZ 
154,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:33:59.410000Z,0.3247374,S,GAZ 
