eid,src_lat,src_lon,stat_lat,stat_lon,depth,mag,station_code,start_time,end_time,Sampling Frequency,Number of Time Steps,Delta t,Min Frequency,Max Frequency,Number of Frequency Steps,rup
smi:local/event/20230206192114,38.0678,37.3045,0,0,6.9,2.7,BNN,2023-02-06 19:21:25,2023-02-06 19:21:45.400,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,URFA,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,URFA,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,GAZ,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,GAZ,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,DYBB,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,DYBB,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,MAZI,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220247,37.8938,37.8737,0,0,2.8,3.4,MAZI,2023-02-06 22:03:05,2023-02-06 22:03:51.200,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,DARE,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,DARE,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,GAZ,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,URFA,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,URFA,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,SARI,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,ARPR,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,KOZT,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,BNN,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,TUNC,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,CEYT,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,DYBB,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,SVSK,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,CMRD,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,RFHY,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,ERZN,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206220615,37.8965,37.7422,0,0,3.0,3.3,KYHL,2023-02-06 22:06:30,2023-02-06 22:06:57.500,0,0,0,0,0,0,0
smi:local/event/20230206231256,37.486,37.0078,0,0,16.9,2.5,KMRS,2023-02-06 23:13:00,2023-02-06 23:13:09.800,0,0,0,0,0,0,0
smi:local/event/20230206231256,37.486,37.0078,0,0,16.9,2.5,KMRS,2023-02-06 23:13:00,2023-02-06 23:13:09.800,0,0,0,0,0,0,0
smi:local/event/20230206231256,37.486,37.0078,0,0,16.9,2.5,KHMN,2023-02-06 23:13:00,2023-02-06 23:13:09.800,0,0,0,0,0,0,0
smi:local/event/20230206231256,37.486,37.0078,0,0,16.9,2.5,KHMN,2023-02-06 23:13:00,2023-02-06 23:13:09.800,0,0,0,0,0,0,0
smi:local/event/20230206231256,37.486,37.0078,0,0,16.9,2.5,GAZ,2023-02-06 23:13:00,2023-02-06 23:13:09.800,0,0,0,0,0,0,0
smi:local/event/20230206231256,37.486,37.0078,0,0,16.9,2.5,GAZ,2023-02-06 23:13:00,2023-02-06 23:13:09.800,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,DARE,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,DARE,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,KMRS,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,KMRS,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,KHMN,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,KHMN,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,SARI,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,SARI,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,GAZ,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,GAZ,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,URFA,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,ARPR,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,KOZT,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,BNN,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,CEYT,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,TUNC,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,CMRD,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,DYBB,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,MAZI,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,GULA,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206231328,38.0238,37.3937,0,0,2.9,4.2,MERS,2023-02-06 23:13:39,2023-02-06 23:14:12.200,0,0,0,0,0,0,0
smi:local/event/20230206234834,38.078,37.3925,0,0,24.1,3.0,DARE,2023-02-06 23:48:45,2023-02-06 23:49:13.400,0,0,0,0,0,0,0
smi:local/event/20230206234834,38.078,37.3925,0,0,24.1,3.0,DARE,2023-02-06 23:48:45,2023-02-06 23:49:13.400,0,0,0,0,0,0,0
smi:local/event/20230206234834,38.078,37.3925,0,0,24.1,3.0,KHMN,2023-02-06 23:48:45,2023-02-06 23:49:13.400,0,0,0,0,0,0,0
smi:local/event/20230206234834,38.078,37.3925,0,0,24.1,3.0,ARPR,2023-02-06 23:48:45,2023-02-06 23:49:13.400,0,0,0,0,0,0,0
smi:local/event/20230206234834,38.078,37.3925,0,0,24.1,3.0,ARPR,2023-02-06 23:48:45,2023-02-06 23:49:13.400,0,0,0,0,0,0,0
smi:local/event/20230206234834,38.078,37.3925,0,0,24.1,3.0,URFA,2023-02-06 23:48:45,2023-02-06 23:49:13.400,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,DARE,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,DARE,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,URFA,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,URFA,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,ARPR,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,GAZ,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,TUNC,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,DYBB,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,KOZT,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,SVSK,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,ERZN,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004412,38.0765,37.9653,0,0,27.9,2.6,RSDY,2023-02-07 00:44:26,2023-02-07 00:44:50.700,0,0,0,0,0,0,0
smi:local/event/20230207004522,37.738,37.76,0,0,21.0,2.9,KHMN,2023-02-07 00:45:35,2023-02-07 00:45:52.300,0,0,0,0,0,0,0
smi:local/event/20230207004522,37.738,37.76,0,0,21.0,2.9,GAZ,2023-02-07 00:45:35,2023-02-07 00:45:52.300,0,0,0,0,0,0,0
smi:local/event/20230207004522,37.738,37.76,0,0,21.0,2.9,KMRS,2023-02-07 00:45:35,2023-02-07 00:45:52.300,0,0,0,0,0,0,0
smi:local/event/20230207004522,37.738,37.76,0,0,21.0,2.9,DARE,2023-02-07 00:45:35,2023-02-07 00:45:52.300,0,0,0,0,0,0,0
smi:local/event/20230207004522,37.738,37.76,0,0,21.0,2.9,DARE,2023-02-07 00:45:35,2023-02-07 00:45:52.300,0,0,0,0,0,0,0
smi:local/event/20230207004522,37.738,37.76,0,0,21.0,2.9,URFA,2023-02-07 00:45:35,2023-02-07 00:45:52.300,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,DARE,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,DARE,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,KMRS,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,KHMN,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,GAZ,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,GAZ,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,KOZT,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,KOZT,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,CEYT,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207010826,38.0643,37.4573,0,0,22.1,3.0,CMRD,2023-02-07 01:08:37,2023-02-07 01:09:10.100,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,SARI,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,SARI,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,KMRS,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,KHMN,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,KHMN,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,KOZT,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,KOZT,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,BNN,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,GAZ,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,GAZ,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,CEYT,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,KOZK,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,TUNC,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,SVSK,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207011932,38.0537,36.6035,0,0,4.2,3.1,MERS,2023-02-07 01:19:40,2023-02-07 01:20:08.200,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,CEYT,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,CEYT,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,MERS,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,MERS,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,KOZT,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,KOZT,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,SLFK,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,SILI,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,SILI,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,KARG,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,IKL,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,YESI,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,KEBE,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,AKK1,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,AKK2,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,CMRD,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,TEPK,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,OREN,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,TEVE,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,BERE,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,TEKE,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,KRMN,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,YESY,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,LMOS,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,GULA,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,HDMB,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,SULT,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207035146,35.8277,35.9708,0,0,20.6,3.5,YAYX,2023-02-07 03:52:08,2023-02-07 03:52:41.900,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,KHMN,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,KMRS,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,KMRS,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,GAZ,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,GAZ,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,URFA,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,URFA,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,ARPR,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,KOZT,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,BNN,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,CEYT,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,TUNC,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,CMRD,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,SVSK,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043517,37.9522,37.4432,0,0,17.9,3.4,DYBB,2023-02-07 04:35:30,2023-02-07 04:35:56.500,0,0,0,0,0,0,0
smi:local/event/20230207043924,38.0283,37.4582,0,0,7.6,2.8,DARE,2023-02-07 04:39:35,2023-02-07 04:39:52.100,0,0,0,0,0,0,0
smi:local/event/20230207043924,38.0283,37.4582,0,0,7.6,2.8,DARE,2023-02-07 04:39:35,2023-02-07 04:39:52.100,0,0,0,0,0,0,0
smi:local/event/20230207043924,38.0283,37.4582,0,0,7.6,2.8,KMRS,2023-02-07 04:39:35,2023-02-07 04:39:52.100,0,0,0,0,0,0,0
smi:local/event/20230207043924,38.0283,37.4582,0,0,7.6,2.8,KMRS,2023-02-07 04:39:35,2023-02-07 04:39:52.100,0,0,0,0,0,0,0
smi:local/event/20230207043924,38.0283,37.4582,0,0,7.6,2.8,KOZT,2023-02-07 04:39:35,2023-02-07 04:39:52.100,0,0,0,0,0,0,0
smi:local/event/20230207043924,38.0283,37.4582,0,0,7.6,2.8,BNN,2023-02-07 04:39:35,2023-02-07 04:39:52.100,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,GAZ,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,GAZ,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,KMRS,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,CEYT,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,SARI,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,CMRD,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045810,37.1367,37.0555,0,0,11.5,2.7,MERS,2023-02-07 04:58:14,2023-02-07 04:58:45.800,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,KMRS,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,KMRS,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,SARI,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,SARI,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,KHMN,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,BNN,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,TUNC,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207045845,37.923,36.5637,0,0,7.7,2.9,SVSK,2023-02-07 04:58:56,2023-02-07 04:59:21.100,0,0,0,0,0,0,0
smi:local/event/20230207053030,37.1842,36.7733,0,0,18.3,2.6,KMRS,2023-02-07 05:30:38,2023-02-07 05:30:59.100,0,0,0,0,0,0,0
