station,EQTransformer_pick_time,EQCCT_pick_time,EQTransformer_pick_score,EQCCT_score
DARE,09:11:03.070,09:11:03.110,0.56,0.466
DARE,09:11:03.070,09:11:03.120,0.56,0.461
DARE,09:11:03.070,09:11:03.120,0.56,0.571
DARE,09:11:03.090,09:11:03.070,0.66,0.451
DARE,09:11:03.090,09:11:03.080,0.66,0.133
DARE,09:11:03.090,09:11:03.110,0.66,0.466
DARE,09:11:03.090,09:11:03.120,0.66,0.461
DARE,09:11:03.090,09:11:03.120,0.66,0.571
DARE,09:12:27.540,09:12:27.470,0.3,0.306
DARE,09:12:27.540,09:12:27.520,0.3,0.459
DARE,09:13:07.240,09:13:07.120,0.22,0.295
DARE,09:13:07.240,09:13:07.120,0.22,0.224
DARE,09:13:07.240,09:13:07.120,0.22,0.155
DARE,09:13:07.240,09:13:08.130,0.22,0.116
DARE,09:13:07.240,09:13:08.130,0.22,0.111
DARE,09:13:54.880,09:13:54.960,0.13,0.172
DARE,09:15:09.720,09:15:09.690,0.41,0.277
DARE,09:15:09.720,09:15:09.700,0.41,0.368
DARE,09:15:09.720,09:15:09.710,0.41,0.312
DARE,09:17:10.950,09:17:10.430,0.27,0.207
DARE,09:17:47.340,09:17:47.150,0.25,0.283
DARE,09:18:44.540,09:18:44.490,0.41,0.22
DARE,09:18:44.540,09:18:44.500,0.41,0.371
DARE,09:19:24.280,09:19:24.000,0.38,0.288
DARE,09:19:24.280,09:19:24.000,0.38,0.294
DARE,09:19:24.280,09:19:24.030,0.38,0.188
DARE,09:21:26.140,09:21:26.520,0.12,0.256
DARE,09:21:26.140,09:21:26.520,0.12,0.287
DARE,09:21:26.140,09:21:26.570,0.12,0.266
DARE,09:22:49.530,09:22:49.600,0.17,0.184
DARE,09:22:49.530,09:22:49.630,0.17,0.1
DARE,09:24:44.380,09:24:44.410,0.32,0.74
DARE,09:24:44.380,09:24:44.430,0.32,0.699
DARE,09:24:44.380,09:24:44.430,0.32,0.383
DARE,09:24:44.380,09:24:44.430,0.32,0.211
DARE,09:26:21.020,09:26:20.920,0.44,0.294
DARE,09:26:21.020,09:26:20.960,0.44,0.277
DARE,09:26:21.020,09:26:20.960,0.44,0.35
DARE,09:26:21.020,09:26:20.970,0.44,0.194
DARE,09:29:08.510,09:29:08.460,0.51,0.62
DARE,09:29:08.510,09:29:08.480,0.51,0.366
DARE,09:29:58.700,09:29:58.670,0.56,0.311
DARE,09:29:58.700,09:29:58.750,0.56,0.604
DARE,09:29:58.700,09:29:58.750,0.56,0.609
DARE,09:29:58.700,09:29:58.750,0.56,0.598
DARE,09:29:58.700,09:29:58.770,0.56,0.576
DARE,09:29:58.720,09:29:58.670,0.54,0.311
DARE,09:29:58.720,09:29:58.750,0.54,0.604
DARE,09:29:58.720,09:29:58.750,0.54,0.609
DARE,09:29:58.720,09:29:58.750,0.54,0.598
DARE,09:29:58.720,09:29:58.770,0.54,0.576
DARE,09:31:09.530,09:31:09.390,0.41,0.182
DARE,09:31:09.530,09:31:09.500,0.41,0.211
DARE,09:31:09.530,09:31:09.520,0.41,0.31
DARE,09:31:09.530,09:31:09.520,0.41,0.331
DARE,09:32:28.380,09:32:28.350,0.4,0.25
DARE,09:32:28.380,09:32:28.370,0.4,0.264
DARE,09:32:28.380,09:32:28.370,0.4,0.29
DARE,09:32:28.380,09:32:28.370,0.4,0.399
DARE,09:33:30.750,09:33:30.790,0.41,0.279
DARE,09:33:30.750,09:33:30.790,0.41,0.207
DARE,09:33:30.750,09:33:30.800,0.41,0.23
DARE,09:34:06.420,09:34:06.390,0.37,0.274
DARE,09:34:06.420,09:34:06.400,0.37,0.296
DARE,09:34:06.420,09:34:06.400,0.37,0.302
DARE,09:34:06.420,09:34:06.430,0.37,0.166
DARE,09:35:01.930,09:35:01.870,0.58,0.546
DARE,09:35:01.930,09:35:01.910,0.58,0.591
DARE,09:35:01.930,09:35:01.920,0.58,0.61
DARE,09:36:25.780,09:36:25.690,0.41,0.191
DARE,09:36:25.780,09:36:25.700,0.41,0.612
DARE,09:37:02.350,09:37:02.390,0.46,0.412
DARE,09:37:02.350,09:37:02.390,0.46,0.443
DARE,09:37:02.350,09:37:02.400,0.46,0.565
DARE,09:37:02.350,09:37:02.400,0.46,0.542
DARE,09:37:02.410,09:37:02.390,0.3,0.412
DARE,09:37:02.410,09:37:02.390,0.3,0.443
DARE,09:37:02.410,09:37:02.400,0.3,0.565
DARE,09:37:02.410,09:37:02.400,0.3,0.542
DARE,09:40:10.370,09:40:10.440,0.53,0.196
DARE,09:42:44.330,09:42:43.810,0.11,0.211
DARE,09:42:44.330,09:42:43.810,0.11,0.223
DARE,09:42:44.330,09:42:45.230,0.11,0.21
DARE,09:42:44.330,09:42:45.270,0.11,0.116
DARE,09:44:25.240,09:44:24.960,0.15,0.15
DARE,09:44:25.240,09:44:24.970,0.15,0.218
DARE,09:46:05.160,09:46:05.290,0.33,0.198
DARE,09:46:18.330,09:46:18.260,0.41,0.466
DARE,09:46:18.330,09:46:18.270,0.41,0.503
DARE,09:48:04.000,09:48:03.730,0.46,0.246
DARE,09:48:04.000,09:48:03.730,0.46,0.232
DARE,09:48:04.000,09:48:03.760,0.46,0.32
DARE,09:48:04.000,09:48:03.770,0.46,0.193
DARE,09:48:04.120,09:48:03.730,0.65,0.246
DARE,09:48:04.120,09:48:03.730,0.65,0.232
DARE,09:48:04.120,09:48:03.760,0.65,0.32
DARE,09:48:04.120,09:48:03.770,0.65,0.193
DARE,09:49:36.620,09:49:36.670,0.53,0.277
DARE,09:49:36.620,09:49:36.700,0.53,0.468
DARE,09:49:36.620,09:49:36.720,0.53,0.409
DARE,09:49:36.660,09:49:36.670,0.26,0.277
DARE,09:49:36.660,09:49:36.700,0.26,0.468
DARE,09:49:36.660,09:49:36.720,0.26,0.409
DARE,09:51:06.360,09:51:06.300,0.12,0.107
DARE,09:51:06.360,09:51:06.350,0.12,0.146
DARE,09:51:06.360,09:51:06.720,0.12,0.166
DARE,09:51:06.360,09:51:06.750,0.12,0.151
DARE,09:53:33.600,09:53:33.330,0.39,0.144
DARE,09:53:33.600,09:53:33.520,0.39,0.292
DARE,09:53:33.600,09:53:33.520,0.39,0.276
DARE,09:53:33.600,09:53:33.520,0.39,0.334
DARE,09:54:46.630,09:54:46.720,0.3,0.472
DARE,09:54:46.630,09:54:46.730,0.3,0.129
DARE,09:56:05.990,09:56:05.950,0.46,0.377
DARE,09:56:05.990,09:56:06.000,0.46,0.103
DARE,09:57:48.050,09:57:47.690,0.61,0.161
DARE,09:57:48.050,09:57:48.110,0.61,0.375
DARE,09:57:48.050,09:57:48.120,0.61,0.451
DARE,09:58:08.930,09:58:08.830,0.35,0.593
DARE,09:58:08.930,09:58:08.830,0.35,0.432
DARE,09:58:08.930,09:58:08.830,0.35,0.413
DARE,09:58:08.930,09:58:08.830,0.35,0.276
DARE,09:59:17.010,09:59:16.990,0.47,0.387
DARE,09:59:17.010,09:59:17.000,0.47,0.45
DARE,09:59:17.010,09:59:17.010,0.47,0.49
DARE,09:59:17.260,09:59:16.990,0.34,0.387
DARE,09:59:17.260,09:59:17.000,0.34,0.45
DARE,09:59:17.260,09:59:17.010,0.34,0.49
DAT ,09:25:31.800,09:25:30.930,0.25,0.202
DAT ,09:25:31.800,09:25:30.970,0.25,0.248
DAT ,09:25:31.800,09:25:31.100,0.25,0.209
DAT ,09:26:50.190,09:26:49.730,0.32,0.146
DAT ,09:38:06.780,09:38:06.430,0.16,0.256
DAT ,09:38:06.780,09:38:06.430,0.16,0.11
DIKM,09:07:15.570,09:07:15.630,0.48,0.377
DIKM,09:07:15.570,09:07:15.630,0.48,0.437
DIKM,09:22:08.520,09:22:08.120,0.4,0.204
DIKM,09:22:08.520,09:22:08.130,0.4,0.188
DIKM,09:22:08.520,09:22:08.520,0.4,0.276
DIKM,09:22:08.520,09:22:08.530,0.4,0.151
DIKM,09:43:56.360,09:43:56.450,0.57,0.118
DIKM,09:43:56.390,09:43:56.450,0.74,0.118
DIKM,09:45:12.010,09:45:12.000,0.63,0.46
DIKM,09:45:12.010,09:45:12.050,0.63,0.161
DIKM,09:55:29.400,09:55:29.390,0.12,0.321
DIKM,09:55:29.400,09:55:29.390,0.12,0.368
DKL ,01:00:14.130,01:00:14.270,0.38,0.365
DKL ,01:00:15.050,01:00:14.270,0.22,0.365
DKL ,09:08:47.380,09:08:47.270,0.38,0.178
DKL ,09:29:22.240,09:29:22.270,0.41,0.155
DKL ,09:29:22.240,09:29:22.270,0.41,0.103
DKL ,09:31:54.330,09:31:54.470,0.41,0.194
DKL ,14:01:09.600,14:01:09.530,0.37,0.356
DKL ,14:01:09.600,14:01:09.570,0.37,0.264
DKL ,14:01:09.600,14:01:09.600,0.37,0.164
DKL ,14:09:48.890,14:09:48.870,0.32,0.29
DKL ,14:12:36.730,14:12:36.990,0.21,0.235
DKL ,16:47:17.080,16:47:17.070,0.31,0.205
DKL ,16:47:17.080,16:47:17.070,0.31,0.336
DYBB,09:06:40.050,09:06:40.020,0.6,0.107
EDC ,01:19:42.850,01:19:42.530,0.11,0.115
EDC ,01:30:18.020,01:30:18.530,0.15,0.111
EDC ,01:38:06.780,01:38:06.790,0.68,0.74
EDC ,01:38:06.780,01:38:06.790,0.68,0.751
EDC ,01:38:06.780,01:38:06.790,0.68,0.745
EDC ,01:38:06.780,01:38:06.810,0.68,0.378
EDC ,01:38:06.790,01:38:06.790,0.66,0.74
EDC ,01:38:06.790,01:38:06.790,0.66,0.751
EDC ,01:38:06.790,01:38:06.790,0.66,0.745
EDC ,01:38:06.790,01:38:06.810,0.66,0.378
EDC ,01:39:09.430,01:39:09.430,0.68,0.711
EDC ,01:39:09.430,01:39:09.440,0.68,0.779
EDC ,01:39:09.430,01:39:09.440,0.68,0.767
EDC ,01:39:09.430,01:39:09.440,0.68,0.751
EDC ,01:39:09.430,01:39:09.440,0.68,0.797
ELL ,09:38:27.690,09:38:27.670,0.14,0.246
ELL ,09:41:16.810,09:41:16.830,0.78,0.51
ELL ,09:41:16.810,09:41:16.860,0.78,0.25
ELL ,11:10:32.140,11:10:32.130,0.18,0.23
ELL ,11:10:32.140,11:10:32.190,0.18,0.482
ELL ,11:10:32.140,11:10:32.190,0.18,0.501
ELL ,11:10:32.140,11:10:32.200,0.18,0.482
ELL ,11:10:32.140,11:10:32.200,0.18,0.49
ELL ,11:17:05.020,11:17:05.090,0.28,0.524
ELL ,11:17:05.020,11:17:05.100,0.28,0.524
ELL ,11:17:05.020,11:17:05.110,0.28,0.665
ELL ,11:17:05.240,11:17:05.090,0.16,0.524
ELL ,11:17:05.240,11:17:05.100,0.16,0.524
ELL ,11:17:05.240,11:17:05.110,0.16,0.665
ELL ,11:35:39.790,11:35:39.730,0.35,0.178
ELL ,11:35:39.790,11:35:39.750,0.35,0.499
ELL ,11:35:39.790,11:35:39.750,0.35,0.441
ELL ,11:35:39.790,11:35:39.760,0.35,0.437
ELL ,11:39:36.380,11:39:36.320,0.69,0.308
ELL ,11:46:13.410,11:46:13.330,0.62,0.346
ELL ,11:46:13.410,11:46:13.350,0.62,0.352
ELL ,11:46:50.180,11:46:50.130,0.42,0.367
ELL ,11:46:50.180,11:46:50.150,0.42,0.588
ELL ,11:46:50.180,11:46:50.170,0.42,0.235
ELL ,11:46:50.180,11:46:50.170,0.42,0.532
ERIK,09:40:51.060,09:40:50.990,0.41,0.171
ERIK,09:42:45.710,09:42:45.730,0.7,0.163
ERIK,09:50:39.860,09:50:39.870,0.38,0.13
ERIK,09:50:39.860,09:50:39.870,0.38,0.139
ERZN,09:09:28.510,09:09:28.490,0.65,0.23
ERZN,09:09:28.510,09:09:28.500,0.65,0.397
ERZN,09:09:28.510,09:09:28.500,0.65,0.525
ERZN,09:22:07.480,09:22:06.890,0.15,0.55
ERZN,09:44:41.930,09:44:41.920,0.37,0.361
ERZN,09:44:41.930,09:44:41.950,0.37,0.576
ERZN,09:44:41.930,09:44:41.950,0.37,0.557
ERZN,09:49:08.650,09:49:08.720,0.3,0.453
ERZN,09:49:08.650,09:49:08.720,0.3,0.457
ERZN,09:49:08.650,09:49:08.720,0.3,0.444
ERZN,09:49:08.650,09:49:08.720,0.3,0.329
FETY,09:58:57.010,09:58:57.000,0.4,0.153
GAZ ,09:00:13.520,09:00:13.570,0.41,0.423
GAZ ,09:00:55.270,09:00:55.230,0.41,0.33
GAZ ,09:00:55.270,09:00:55.230,0.41,0.448
GAZ ,09:00:55.270,09:00:55.330,0.41,0.18
GAZ ,09:02:05.200,09:02:05.320,0.27,0.185
GAZ ,09:02:05.200,09:02:05.320,0.27,0.236
GAZ ,09:02:05.200,09:02:05.330,0.27,0.199
GAZ ,09:02:05.200,09:02:05.330,0.27,0.245
GAZ ,09:03:42.970,09:03:42.830,0.36,0.221
GAZ ,09:03:42.970,09:03:42.890,0.36,0.169
GAZ ,09:03:42.970,09:03:42.890,0.36,0.337
GAZ ,09:03:42.970,09:03:42.890,0.36,0.327
GAZ ,09:03:42.970,09:03:42.890,0.36,0.34
GAZ ,09:04:45.590,09:04:45.550,0.22,0.308
GAZ ,09:04:45.590,09:04:45.570,0.22,0.275
GAZ ,09:04:45.590,09:04:45.570,0.22,0.329
GAZ ,09:04:45.590,09:04:45.600,0.22,0.147
GAZ ,09:05:29.000,09:05:28.960,0.37,0.216
GAZ ,09:05:29.000,09:05:28.990,0.37,0.346
GAZ ,09:05:29.000,09:05:28.990,0.37,0.358
GAZ ,09:06:03.530,09:06:03.570,0.54,0.425
GAZ ,09:06:03.530,09:06:03.570,0.54,0.565
GAZ ,09:06:03.530,09:06:03.580,0.54,0.426
GAZ ,09:06:03.530,09:06:03.600,0.54,0.451
GAZ ,09:06:03.530,09:06:03.630,0.54,0.137
GAZ ,09:08:05.360,09:08:05.360,0.36,0.261
GAZ ,09:08:25.010,09:08:24.960,0.59,0.367
GAZ ,09:08:25.010,09:08:24.970,0.59,0.412
GAZ ,09:08:25.010,09:08:24.970,0.59,0.431
GAZ ,09:08:25.010,09:08:24.970,0.59,0.452
GAZ ,09:09:23.620,09:09:23.470,0.51,0.326
GAZ ,09:09:23.620,09:09:23.490,0.51,0.21
GAZ ,09:09:23.620,09:09:23.510,0.51,0.5
GAZ ,09:09:23.620,09:09:23.550,0.51,0.507
GAZ ,09:09:23.620,09:09:23.550,0.51,0.465
GAZ ,09:10:27.030,09:10:27.070,0.59,0.605
GAZ ,09:10:27.030,09:10:27.070,0.59,0.55
GAZ ,09:10:27.030,09:10:27.090,0.59,0.514
GAZ ,09:10:27.030,09:10:27.090,0.59,0.506
GAZ ,09:12:42.260,09:12:42.190,0.38,0.334
GAZ ,09:12:42.260,09:12:42.190,0.38,0.252
GAZ ,09:13:37.250,09:13:37.100,0.48,0.18
GAZ ,09:13:37.250,09:13:37.160,0.48,0.222
GAZ ,09:13:37.250,09:13:37.230,0.48,0.188
GAZ ,09:14:31.850,09:14:31.860,0.52,0.457
GAZ ,09:14:31.850,09:14:31.860,0.52,0.464
GAZ ,09:14:31.850,09:14:31.860,0.52,0.468
GAZ ,09:14:31.850,09:14:31.870,0.52,0.116
GAZ ,09:14:31.890,09:14:31.860,0.68,0.457
GAZ ,09:14:31.890,09:14:31.860,0.68,0.464
GAZ ,09:14:31.890,09:14:31.860,0.68,0.468
GAZ ,09:14:31.890,09:14:31.870,0.68,0.116
GAZ ,09:16:27.620,09:16:27.620,0.73,0.816
GAZ ,09:16:27.620,09:16:27.620,0.73,0.823
GAZ ,09:16:27.620,09:16:27.620,0.73,0.819
GAZ ,09:16:27.620,09:16:27.620,0.73,0.801
GAZ ,09:17:19.700,09:17:19.690,0.58,0.148
GAZ ,09:17:19.700,09:17:19.690,0.58,0.35
GAZ ,09:17:19.700,09:17:19.690,0.58,0.222
GAZ ,09:18:08.710,09:18:08.950,0.21,0.382
GAZ ,09:19:07.690,09:19:07.630,0.42,0.209
GAZ ,09:21:16.410,09:21:16.190,0.41,0.326
GAZ ,09:21:16.410,09:21:16.190,0.41,0.435
GAZ ,09:21:16.410,09:21:16.190,0.41,0.398
GAZ ,09:21:16.410,09:21:16.190,0.41,0.394
GAZ ,09:21:38.150,09:21:38.090,0.41,0.291
GAZ ,09:21:38.230,09:21:38.090,0.4,0.291
GAZ ,09:25:46.790,09:25:46.730,0.58,0.256
GAZ ,09:25:46.790,09:25:46.770,0.58,0.439
GAZ ,09:25:46.790,09:25:46.770,0.58,0.485
GAZ ,09:26:09.900,09:26:09.760,0.36,0.17
GAZ ,09:26:09.900,09:26:09.790,0.36,0.177
GAZ ,09:26:09.900,09:26:09.860,0.36,0.285
GAZ ,09:26:09.900,09:26:09.920,0.36,0.344
GAZ ,09:27:01.100,09:27:01.110,0.3,0.189
GAZ ,09:27:01.100,09:27:01.130,0.3,0.187
GAZ ,09:27:01.100,09:27:01.200,0.3,0.114
GAZ ,09:28:34.840,09:28:34.760,0.36,0.446
GAZ ,09:29:55.530,09:29:55.750,0.38,0.342
GAZ ,09:29:55.530,09:29:55.750,0.38,0.398
GAZ ,09:29:55.530,09:29:55.750,0.38,0.345
GAZ ,09:30:30.850,09:30:30.860,0.73,0.461
GAZ ,09:30:30.850,09:30:30.870,0.73,0.787
GAZ ,09:30:30.850,09:30:30.870,0.73,0.714
GAZ ,09:30:30.850,09:30:30.870,0.73,0.691
GAZ ,09:30:30.850,09:30:30.870,0.73,0.68
GAZ ,09:31:46.190,09:31:46.170,0.23,0.201
GAZ ,09:31:46.190,09:31:46.190,0.23,0.306
GAZ ,09:32:18.510,09:32:18.430,0.46,0.332
GAZ ,09:32:18.510,09:32:18.430,0.46,0.274
GAZ ,09:32:18.510,09:32:18.470,0.46,0.406
GAZ ,09:32:18.510,09:32:18.470,0.46,0.388
GAZ ,09:34:30.950,09:34:30.920,0.53,0.621
GAZ ,09:34:30.950,09:34:30.920,0.53,0.189
GAZ ,09:34:30.950,09:34:30.930,0.53,0.245
GAZ ,09:34:30.950,09:34:30.930,0.53,0.339
GAZ ,09:35:40.830,09:35:40.350,0.38,0.434
GAZ ,09:36:22.130,09:36:22.130,0.38,0.329
GAZ ,09:36:26.450,09:36:26.410,0.64,0.571
GAZ ,09:36:26.450,09:36:26.430,0.64,0.546
GAZ ,09:36:26.450,09:36:26.430,0.64,0.6
GAZ ,09:36:26.450,09:36:26.440,0.64,0.395
GAZ ,09:36:26.450,09:36:26.450,0.64,0.281
GAZ ,09:38:52.650,09:38:52.670,0.4,0.322
GAZ ,09:38:52.650,09:38:52.670,0.4,0.147
GAZ ,09:38:52.650,09:38:52.720,0.4,0.414
GAZ ,09:38:52.650,09:38:52.720,0.4,0.59
GAZ ,09:38:52.650,09:38:52.720,0.4,0.346
GAZ ,09:39:36.780,09:39:36.770,0.41,0.52
GAZ ,09:39:36.780,09:39:36.800,0.41,0.5
GAZ ,09:39:36.780,09:39:36.800,0.41,0.446
GAZ ,09:42:11.640,09:42:11.660,0.7,0.661
GAZ ,09:42:11.640,09:42:11.660,0.7,0.642
GAZ ,09:42:11.640,09:42:11.660,0.7,0.662
GAZ ,09:42:11.640,09:42:11.660,0.7,0.606
GAZ ,09:42:11.640,09:42:11.670,0.7,0.561
GAZ ,09:42:33.080,09:42:33.070,0.73,0.214
GAZ ,09:42:33.080,09:42:33.070,0.73,0.576
GAZ ,09:42:55.170,09:42:55.030,0.35,0.326
GAZ ,09:42:55.170,09:42:55.070,0.35,0.138
GAZ ,09:44:45.370,09:44:45.600,0.17,0.69
GAZ ,09:44:45.370,09:44:45.600,0.17,0.663
GAZ ,09:44:45.370,09:44:45.600,0.17,0.311
GAZ ,09:44:45.490,09:44:45.600,0.4,0.69
GAZ ,09:44:45.490,09:44:45.600,0.4,0.663
GAZ ,09:44:45.490,09:44:45.600,0.4,0.311
GAZ ,09:46:05.230,09:46:05.230,0.5,0.447
GAZ ,09:46:05.230,09:46:05.290,0.5,0.178
GAZ ,09:46:05.280,09:46:05.230,0.56,0.447
GAZ ,09:46:05.280,09:46:05.290,0.56,0.178
GAZ ,09:46:44.940,09:46:44.930,0.57,0.382
GAZ ,09:46:44.940,09:46:44.960,0.57,0.331
GAZ ,09:46:44.940,09:46:44.990,0.57,0.556
GAZ ,09:46:44.940,09:46:44.990,0.57,0.563
GAZ ,09:46:44.940,09:46:44.990,0.57,0.69
GAZ ,09:46:59.300,09:46:59.090,0.31,0.181
GAZ ,09:47:48.220,09:47:48.260,0.62,0.641
GAZ ,09:47:48.220,09:47:48.260,0.62,0.564
GAZ ,09:47:48.220,09:47:48.260,0.62,0.564
GAZ ,09:47:48.220,09:47:48.260,0.62,0.575
GAZ ,09:49:12.770,09:49:12.750,0.82,0.458
GAZ ,09:49:12.770,09:49:12.770,0.82,0.78
GAZ ,09:49:12.770,09:49:12.770,0.82,0.785
GAZ ,09:49:12.770,09:49:12.770,0.82,0.777
GAZ ,09:50:35.620,09:50:35.320,0.14,0.178
GAZ ,09:50:35.620,09:50:35.320,0.14,0.181
GAZ ,09:50:35.620,09:50:35.600,0.14,0.118
GAZ ,09:51:32.750,09:51:32.750,0.4,0.209
GAZ ,09:52:52.610,09:52:52.610,0.66,0.612
GAZ ,09:52:52.610,09:52:52.640,0.66,0.68
GAZ ,09:54:31.120,09:54:31.200,0.36,0.298
GAZ ,09:54:31.120,09:54:31.200,0.36,0.22
GAZ ,09:55:27.790,09:55:28.000,0.34,0.263
GAZ ,09:55:27.790,09:55:28.030,0.34,0.119
GAZ ,09:57:26.940,09:57:26.950,0.56,0.26
GAZ ,09:57:26.940,09:57:26.970,0.56,0.536
GAZ ,09:57:26.940,09:57:26.970,0.56,0.537
GAZ ,09:57:26.940,09:57:26.970,0.56,0.534
GAZ ,09:57:26.940,09:57:26.970,0.56,0.541
GAZ ,09:58:43.200,09:58:43.200,0.59,0.649
GAZ ,09:58:43.200,09:58:43.210,0.59,0.5
GAZ ,09:58:43.200,09:58:43.210,0.59,0.572
GAZ ,09:58:43.200,09:58:43.220,0.59,0.531
GAZ ,09:59:28.060,09:59:28.090,0.14,0.121
GAZ ,09:59:28.090,09:59:28.090,0.38,0.121
GAZK,14:01:34.160,14:01:33.920,0.22,0.198
GAZK,14:01:34.160,14:01:33.950,0.22,0.18
GAZK,14:01:34.160,14:01:33.920,0.28,0.198
GAZK,14:01:34.160,14:01:33.950,0.28,0.18
GAZK,14:27:21.050,14:27:21.070,0.68,0.757
GAZK,14:27:21.050,14:27:21.070,0.68,0.746
GAZK,14:27:21.050,14:27:21.070,0.68,0.743
GAZK,14:27:21.050,14:27:21.070,0.68,0.719
GAZK,14:49:16.640,14:49:16.550,0.69,0.727
GAZK,14:49:16.640,14:49:16.550,0.69,0.725
GAZK,14:49:16.640,14:49:16.550,0.69,0.698
GAZK,14:49:16.640,14:49:16.550,0.69,0.688
GEDZ,01:19:34.500,01:19:34.500,0.22,0.288
GEDZ,01:19:34.500,01:19:34.530,0.22,0.612
GEDZ,01:19:34.500,01:19:34.590,0.22,0.222
GEDZ,16:12:21.400,16:12:21.330,0.55,0.127
GEDZ,16:12:21.400,16:12:21.330,0.55,0.116
GELI,09:20:47.240,09:20:47.300,0.41,0.471
GELI,09:20:47.240,09:20:47.300,0.41,0.362
GELI,09:20:47.460,09:20:47.300,0.42,0.471
GELI,09:20:47.460,09:20:47.300,0.42,0.362
GEML,01:02:25.910,01:02:26.030,0.21,0.173
GEML,01:02:25.910,01:02:26.030,0.21,0.22
GEML,01:08:29.380,01:08:29.110,0.3,0.239
GULA,01:27:15.770,01:27:15.890,0.36,0.111
GULA,01:28:08.210,01:28:08.190,0.51,0.38
GULA,01:29:02.630,01:29:02.570,0.37,0.337
GULA,01:29:02.630,01:29:02.590,0.37,0.366
GULA,01:29:02.630,01:29:02.690,0.37,0.1
GULA,01:37:42.290,01:37:42.360,0.44,0.712
GULA,01:48:17.640,01:48:17.630,0.42,0.528
GULA,01:48:17.640,01:48:17.630,0.42,0.577
GULA,01:52:31.810,01:52:31.690,0.37,0.392
GULA,01:53:04.340,01:53:04.130,0.33,0.219
GULA,01:59:06.120,01:59:06.090,0.3,0.219
GULA,01:59:06.120,01:59:06.090,0.3,0.153
GULA,01:59:35.830,01:59:35.300,0.28,0.49
GULA,09:02:22.770,09:02:22.670,0.29,0.124
GULA,09:02:51.710,09:02:51.520,0.38,0.437
GULA,09:02:51.710,09:02:51.630,0.38,0.188
GULA,09:06:01.490,09:06:01.090,0.12,0.218
GULA,09:06:01.490,09:06:01.090,0.12,0.181
GULA,09:06:01.490,09:06:01.110,0.12,0.267
GULA,09:06:01.490,09:06:01.730,0.12,0.135
GULA,09:11:33.890,09:11:33.970,0.39,0.563
GULA,09:11:33.890,09:11:33.990,0.39,0.576
GULA,09:11:34.050,09:11:33.970,0.3,0.563
GULA,09:11:34.050,09:11:33.990,0.3,0.576
GULA,09:12:26.990,09:12:26.970,0.16,0.363
GULA,09:12:26.990,09:12:26.970,0.16,0.297
GULA,09:12:26.990,09:12:27.050,0.16,0.101
GULA,09:18:51.770,09:18:51.870,0.13,0.267
GULA,09:18:51.770,09:18:51.890,0.13,0.338
GULA,09:19:45.900,09:19:46.090,0.33,0.306
GULA,09:24:53.080,09:24:52.990,0.41,0.313
GULA,09:24:53.080,09:24:53.030,0.41,0.371
GULA,09:24:53.080,09:24:53.030,0.41,0.685
GULA,09:24:53.130,09:24:52.990,0.42,0.313
GULA,09:24:53.130,09:24:53.030,0.42,0.371
GULA,09:24:53.130,09:24:53.030,0.42,0.685
GULA,09:29:24.820,09:29:24.890,0.12,0.151
GULA,09:31:27.760,09:31:27.550,0.28,0.252
GULA,09:31:27.760,09:31:27.550,0.28,0.261
GULA,09:37:30.820,09:37:30.670,0.2,0.137
GULA,09:37:30.820,09:37:30.670,0.2,0.223
GULA,09:37:30.820,09:37:30.690,0.2,0.272
GULA,09:37:30.820,09:37:30.690,0.2,0.675
GULA,09:44:58.110,09:44:57.910,0.37,0.188
GULA,09:44:58.110,09:44:57.950,0.37,0.473
GULA,09:44:58.110,09:44:57.960,0.37,0.532
GULA,09:51:28.870,09:51:28.890,0.36,0.117
GULA,09:51:28.870,09:51:28.920,0.36,0.383
GULA,09:51:28.870,09:51:28.920,0.36,0.34
GULA,09:51:28.920,09:51:28.890,0.24,0.117
GULA,09:51:28.920,09:51:28.920,0.24,0.383
GULA,09:51:28.920,09:51:28.920,0.24,0.34
GULA,09:55:18.180,09:55:17.870,0.19,0.241
GULA,09:55:18.180,09:55:17.870,0.19,0.39
GULA,09:55:18.180,09:55:17.870,0.19,0.433
GULA,09:58:03.590,09:58:03.670,0.25,0.395
GULA,09:58:03.590,09:58:03.670,0.25,0.476
GULA,09:58:03.590,09:58:03.700,0.25,0.564
GULA,09:58:03.590,09:58:03.700,0.25,0.761
GULA,13:00:55.160,13:00:55.280,0.36,0.117
GULA,13:01:18.740,13:01:18.530,0.12,0.162
GULA,13:01:18.740,13:01:18.570,0.12,0.555
GULA,13:01:18.740,13:01:18.570,0.12,0.56
GULA,13:04:05.030,13:04:04.870,0.19,0.543
GULA,13:04:05.030,13:04:04.930,0.19,0.188
GULA,13:11:36.570,13:11:36.590,0.52,0.17
GULA,13:12:59.580,13:12:59.550,0.38,0.694
GULA,13:12:59.580,13:12:59.550,0.38,0.744
GULA,13:16:51.160,13:16:51.070,0.3,0.291
GULA,13:18:44.900,13:18:44.710,0.12,0.213
GULA,13:21:07.500,13:21:07.570,0.26,0.157
GULA,13:21:07.500,13:21:07.570,0.26,0.226
GULA,13:22:16.670,13:22:16.770,0.48,0.511
GULA,13:22:16.670,13:22:16.770,0.48,0.503
GULA,13:22:16.670,13:22:16.790,0.48,0.635
GULA,13:25:25.860,13:25:25.600,0.2,0.33
GULA,13:30:04.450,13:30:04.270,0.34,0.352
